dataset;method;SA;MRE;Runtime
6;1;0.916230;0.539793;0.046055
6;2;0.770213;0.222834;0.060541
6;3;0.701593;0.479329;102.673111
6;1;1.158402;0.482496;0.046262
6;2;0.762523;0.226216;0.060309
6;3;0.531814;0.646225;101.309751
6;1;0.502166;0.367110;0.046176
6;2;0.685622;0.398160;0.060447
6;3;0.633797;0.391636;103.334201
6;1;0.582368;0.414678;0.046075
6;2;0.871186;0.291008;0.059960
6;3;0.709452;0.330605;106.537817
6;1;0.756078;0.459911;0.053500
6;2;0.775992;-0.128534;0.067579
6;3;0.644764;0.386366;103.415393
6;1;0.558511;0.551988;0.046177
6;2;0.693075;0.428583;0.060461
6;3;0.532222;0.566952;101.647013
6;1;0.690004;0.518574;0.045911
6;2;0.590281;0.439178;0.060017
6;3;0.415640;0.624338;101.704002
6;1;0.605685;0.493904;0.045925
6;2;0.491238;0.411195;0.060097
6;3;0.562753;0.441168;101.512723
6;1;0.618475;0.401077;0.046138
6;2;0.606226;0.317003;0.060195
6;3;0.506355;0.520947;103.830855
6;1;0.736764;0.467445;0.046148
6;2;0.758262;0.397831;0.060200
6;3;0.590950;0.418065;100.648650
6;1;0.916230;0.557736;0.046253
6;2;0.770213;0.192506;0.060308
6;3;0.509013;0.513863;104.637286
6;1;1.158402;0.523045;0.046107
6;2;0.762523;0.237323;0.060682
6;3;0.599703;0.461542;104.876902
6;1;0.502166;0.475691;0.046268
6;2;0.685622;0.362271;0.060705
6;3;0.624085;0.381499;101.945482
6;1;0.582368;0.410317;0.046102
6;2;0.871186;0.249461;0.060117
6;3;0.490391;0.482204;98.640401
6;1;0.756078;0.472731;0.046627
6;2;0.775992;0.008526;0.060537
6;3;0.667867;0.362386;103.818488
7;1;2.171086;0.415597;0.073174
7;2;0.595520;0.567004;0.075545
7;3;2.875389;-0.065808;10.615819
7;1;0.934147;0.285581;0.067274
7;2;0.632677;0.004712;0.069410
7;3;0.366058;0.292267;10.166721
7;1;1.268638;0.241038;0.067290
7;2;0.672470;0.376248;0.069261
7;3;0.765115;0.352595;11.041691
7;1;2.171086;0.465007;0.066741
7;2;0.595520;0.570771;0.068758
7;3;3.556314;-0.169945;10.045561
7;1;0.934147;0.240554;0.065760
7;2;0.632677;0.004896;0.067740
7;3;0.444844;0.197660;10.927582
7;1;1.268638;0.263190;0.065686
7;2;0.672470;0.375749;0.067644
7;3;0.700334;0.502478;10.539060
7;1;2.171086;0.463805;0.066908
7;2;0.595520;0.573539;0.068901
7;3;2.660035;-0.099862;10.272294
7;1;0.934147;0.282877;0.065963
7;2;0.632677;0.037322;0.067927
7;3;0.608772;0.256784;10.896818
7;1;1.268638;0.228610;0.065779
7;2;0.672470;0.393026;0.067766
7;3;0.757285;0.381349;11.033432
7;1;2.171086;0.482078;0.065538
7;2;0.595520;0.556582;0.067512
7;3;0.705623;0.614294;10.185609
7;1;0.934147;0.264441;0.065416
7;2;0.632677;0.056568;0.067363
7;3;0.596617;0.225559;10.809557
7;1;1.268638;0.223805;0.065407
7;2;0.672470;0.407442;0.067373
7;3;0.575248;0.416680;10.707238
7;1;2.171086;0.432548;0.067210
7;2;0.595520;0.569160;0.069205
7;3;3.229862;-0.205975;10.347726
7;1;0.934147;0.292424;0.065721
7;2;0.632677;0.048343;0.067690
7;3;0.685888;0.260215;10.445469
7;1;1.268638;0.232893;0.065699
7;2;0.672470;0.412650;0.067654
7;3;1.467339;0.222969;10.558904
7;1;2.171086;0.453242;0.065438
7;2;0.595520;0.549857;0.067392
7;3;2.527203;0.153821;10.201865
7;1;0.934147;0.269705;0.065764
7;2;0.632677;0.017019;0.067755
7;3;0.576192;0.254284;11.345465
7;1;1.268638;0.258678;0.065761
7;2;0.672470;0.418331;0.067689
7;3;0.682595;0.320006;10.766398
7;1;2.171086;0.490946;0.065574
7;2;0.595520;0.566488;0.067506
7;3;1.322349;0.249975;10.278110
7;1;0.934147;0.246403;0.065776
7;2;0.632677;0.028164;0.067721
7;3;0.597170;0.203261;10.907676
7;1;1.268638;0.242102;0.065927
7;2;0.672470;0.372059;0.067893
7;3;0.624661;0.423822;10.870404
7;1;2.171086;0.481024;0.065564
7;2;0.595520;0.562017;0.067512
7;3;2.579773;-0.016300;10.361830
7;1;0.934147;0.301751;0.065708
7;2;0.632677;0.009520;0.067692
7;3;0.515853;0.248453;10.989121
7;1;1.268638;0.202013;0.066450
7;2;0.672470;0.388864;0.068493
7;3;0.592215;0.463004;10.735636
7;1;2.171086;0.425210;0.066039
7;2;0.595520;0.556587;0.068023
7;3;2.917759;-0.211835;10.301290
7;1;0.934147;0.310449;0.065942
7;2;0.632677;0.046676;0.067921
7;3;0.561996;0.286448;11.107354
7;1;1.268638;0.210152;0.065546
7;2;0.672470;0.387127;0.067504
7;3;0.629334;0.450759;11.033598
7;1;2.171086;0.457997;0.065690
7;2;0.595520;0.562044;0.067632
7;3;2.308156;-0.096362;10.329908
7;1;0.934147;0.268179;0.065822
7;2;0.632677;0.089012;0.067787
7;3;0.496860;0.258337;10.682740
7;1;1.268638;0.251589;0.066577
7;2;0.672470;0.387449;0.068599
7;3;0.615051;0.434654;10.494440
7;1;2.171086;0.466146;0.065496
7;2;0.595520;0.565669;0.067481
7;3;2.150449;0.073176;10.494190
7;1;0.934147;0.305378;0.065692
7;2;0.632677;0.072825;0.067663
7;3;0.533469;0.238636;10.531212
7;1;1.268638;0.214424;0.065371
7;2;0.672470;0.396897;0.067305
7;3;0.760160;0.385291;10.754251
7;1;2.171086;0.473242;0.065762
7;2;0.595520;0.534736;0.067707
7;3;2.643563;-0.079624;10.496270
7;1;0.934147;0.236604;0.065835
7;2;0.632677;0.104595;0.067808
7;3;0.574871;0.216930;10.743479
7;1;1.268638;0.217419;0.066969
7;2;0.672470;0.426331;0.069047
7;3;0.607884;0.454125;10.987146
7;1;2.171086;0.437748;0.065297
7;2;0.595520;0.555880;0.067238
7;3;3.174681;0.032234;10.783892
7;1;0.934147;0.315548;0.065478
7;2;0.632677;0.083563;0.067456
7;3;0.599275;0.201734;10.586627
7;1;1.268638;0.253187;0.065750
7;2;0.672470;0.391017;0.067707
7;3;0.566129;0.443227;10.775030
7;1;2.171086;0.460944;0.065421
7;2;0.595520;0.563948;0.067342
7;3;1.039098;0.472339;10.537708
7;1;0.934147;0.298263;0.067065
7;2;0.632677;0.027059;0.069089
7;3;0.506741;0.118931;10.946443
7;1;1.268638;0.249064;0.065694
7;2;0.672470;0.347935;0.067670
7;3;0.710615;0.374387;10.811538
7;1;2.171086;0.439164;0.065560
7;2;0.595520;0.581649;0.067551
7;3;3.084568;-0.327710;10.237635
7;1;0.934147;0.283584;0.065628
7;2;0.632677;-0.022708;0.067608
7;3;0.465951;0.245001;10.827121
7;1;1.268638;0.249446;0.065702
7;2;0.672470;0.367299;0.067675
7;3;0.738419;0.377288;10.707017
7;1;2.171086;0.499335;0.065643
7;2;0.595520;0.551648;0.067584
7;3;3.379959;-0.263070;10.299201
7;1;0.934147;0.308649;0.065650
7;2;0.632677;0.025439;0.067723
7;3;0.514169;0.167668;10.674606
7;1;1.268638;0.220401;0.065594
7;2;0.672470;0.408525;0.067592
7;3;0.702190;0.429693;10.784847
7;1;2.171086;0.419595;0.065624
7;2;0.595520;0.580933;0.067556
7;3;3.524951;-0.337307;10.379027
7;1;0.934147;0.263241;0.065575
7;2;0.632677;0.025415;0.067482
7;3;0.604522;0.337481;10.726586
7;1;1.268638;0.243754;0.065902
7;2;0.672470;0.402088;0.067889
7;3;0.533632;0.388688;10.478425
7;1;2.171086;0.464840;0.065392
7;2;0.595520;0.561830;0.067332
7;3;2.152078;0.242129;10.618371
7;1;0.934147;0.324696;0.065725
7;2;0.632677;0.040657;0.067692
7;3;0.617441;0.214034;10.841847
7;1;1.268638;0.246621;0.065499
7;2;0.672470;0.355828;0.067450
7;3;0.767867;0.372535;10.702733
7;1;2.171086;0.426470;0.065569
7;2;0.595520;0.572411;0.067572
7;3;1.658373;0.093661;10.399217
7;1;0.934147;0.311120;0.065592
7;2;0.632677;0.031470;0.067576
7;3;0.457948;0.205618;11.016359
7;1;1.268638;0.231868;0.066007
7;2;0.672470;0.405991;0.067980
7;3;0.668424;0.380483;10.857247
7;1;2.171086;0.455455;0.065740
7;2;0.595520;0.575719;0.067638
7;3;1.873082;0.075048;10.655879
7;1;0.934147;0.298707;0.065645
7;2;0.632677;0.037042;0.067596
7;3;0.517639;0.214272;10.677277
7;1;1.268638;0.206882;0.065536
7;2;0.672470;0.408778;0.067507
7;3;0.594439;0.431383;10.937322
8;1;0.329961;0.680624;0.070509
8;2;0.008215;0.951686;0.075358
8;3;0.077018;0.938392;30.195994
8;1;0.097216;0.883537;0.045076
8;2;0.014906;0.983136;0.049697
8;3;0.141608;0.903153;31.636836
8;1;0.196838;0.761037;0.044468
8;2;0.013047;0.976946;0.048999
8;3;0.068785;0.899474;29.762031
8;1;0.290146;0.745535;0.044162
8;2;0.023519;0.968587;0.048765
8;3;0.070765;0.958692;31.133814
8;1;0.222256;0.810697;0.044361
8;2;0.014508;0.977691;0.048990
8;3;0.034920;0.966281;31.127435
8;1;0.241895;0.799370;0.044507
8;2;0.015529;0.984078;0.049138
8;3;0.252991;0.743927;30.991964
8;1;0.496126;0.793650;0.045590
8;2;0.016327;0.986723;0.050197
8;3;0.058196;0.945326;31.591255
8;1;0.262049;0.815961;0.044631
8;2;0.017066;0.948583;0.049242
8;3;0.201239;0.851749;31.563927
8;1;0.315492;0.725682;0.054491
8;2;0.015883;0.980423;0.059858
8;3;0.115725;0.897434;32.129651
8;1;0.107662;0.959443;0.043933
8;2;0.013458;0.293321;0.048429
8;3;0.112362;0.779611;30.615995
8;1;0.329961;0.666326;0.044689
8;2;0.008215;0.951135;0.049320
8;3;0.273627;0.858847;30.627227
8;1;0.097216;0.885376;0.044158
8;2;0.014906;0.979384;0.048703
8;3;0.115452;0.912280;30.371272
8;1;0.196838;0.788324;0.045234
8;2;0.013047;0.975657;0.049874
8;3;0.072826;0.903039;29.489544
8;1;0.290146;0.714786;0.043994
8;2;0.023519;0.969596;0.048603
8;3;0.227614;0.889071;29.945142
8;1;0.222256;0.833872;0.045578
8;2;0.014508;0.976079;0.050244
8;3;0.102814;0.931544;31.621075
8;1;0.241895;0.783396;0.044539
8;2;0.015529;0.980870;0.049132
8;3;0.169948;0.869038;30.904315
8;1;0.496126;0.787915;0.048629
8;2;0.016327;0.987671;0.053887
8;3;0.203329;0.901607;29.826766
8;1;0.262049;0.797708;0.044307
8;2;0.017066;0.962199;0.048933
8;3;0.201548;0.850895;31.870463
8;1;0.315492;0.743862;0.045730
8;2;0.015883;0.982511;0.050367
8;3;0.267315;0.625055;30.746437
8;1;0.107662;0.955951;0.043891
8;2;0.013458;0.370172;0.048390
8;3;0.051405;0.944773;30.242127
8;1;0.329961;0.695879;0.045029
8;2;0.008215;0.946292;0.049667
8;3;0.054120;0.942065;30.877856
8;1;0.097216;0.868806;0.044704
8;2;0.014906;0.979928;0.049386
8;3;0.182587;0.860781;30.938068
8;1;0.196838;0.767497;0.050890
8;2;0.013047;0.976575;0.055571
8;3;0.066395;0.910756;30.853795
8;1;0.290146;0.739523;0.044131
8;2;0.023519;0.970307;0.048753
8;3;0.120735;0.899253;31.085750
8;1;0.222256;0.818162;0.045396
8;2;0.014508;0.974541;0.050066
8;3;0.061046;0.925721;32.373963
8;1;0.241895;0.803751;0.058132
8;2;0.015529;0.981515;0.064002
8;3;0.153092;0.879931;31.772878
8;1;0.496126;0.752779;0.045563
8;2;0.016327;0.986026;0.050222
8;3;0.067260;0.939347;30.692815
8;1;0.262049;0.797410;0.044405
8;2;0.017066;0.951051;0.049002
8;3;0.232063;0.859663;29.801395
8;1;0.315492;0.757178;0.044161
8;2;0.015883;0.982509;0.048791
8;3;0.119894;0.907003;30.573808
8;1;0.107662;0.963970;0.043964
8;2;0.013458;0.287761;0.048465
8;3;0.118274;0.805328;31.534414
8;1;0.329961;0.713781;0.044366
8;2;0.008215;0.949580;0.048932
8;3;0.069485;0.930837;31.211783
8;1;0.097216;0.878277;0.044393
8;2;0.014906;0.982410;0.049032
8;3;0.039167;0.953978;30.266420
8;1;0.196838;0.798543;0.044892
8;2;0.013047;0.974369;0.049503
8;3;0.098255;0.887853;30.282182
8;1;0.290146;0.751715;0.043711
8;2;0.023519;0.972826;0.048257
8;3;0.177211;0.894174;30.971801
8;1;0.222256;0.825193;0.044884
8;2;0.014508;0.972685;0.049524
8;3;0.082675;0.897567;30.229020
8;1;0.241895;0.800209;0.044046
8;2;0.015529;0.982540;0.048653
8;3;0.022470;0.971229;31.707695
8;1;0.496126;0.776389;0.044869
8;2;0.016327;0.986275;0.049504
8;3;0.078660;0.939063;30.431141
8;1;0.262049;0.790146;0.044354
8;2;0.017066;0.951795;0.048999
8;3;0.142474;0.882016;32.208860
8;1;0.315492;0.740950;0.044856
8;2;0.015883;0.981654;0.049523
8;3;0.078438;0.849208;30.944758
8;1;0.107662;0.959529;0.044740
8;2;0.013458;0.338489;0.049253
8;3;0.134442;0.804102;31.713753
8;1;0.329961;0.715842;0.044948
8;2;0.008215;0.952004;0.049551
8;3;0.063182;0.932577;32.242121
8;1;0.097216;0.863853;0.053837
8;2;0.014906;0.982537;0.059093
8;3;0.193085;0.846703;30.983704
8;1;0.196838;0.788109;0.044238
8;2;0.013047;0.972489;0.048804
8;3;0.090367;0.886864;29.976203
8;1;0.290146;0.696730;0.044154
8;2;0.023519;0.969219;0.048766
8;3;0.382836;0.785891;30.700760
8;1;0.222256;0.785844;0.044494
8;2;0.014508;0.970210;0.049094
8;3;0.040226;0.957434;31.446596
8;1;0.241895;0.804137;0.044416
8;2;0.015529;0.985059;0.049089
8;3;0.064618;0.944403;29.704755
8;1;0.496126;0.780089;0.043735
8;2;0.016327;0.985591;0.048372
8;3;0.237922;0.883031;30.760236
8;1;0.262049;0.797520;0.044871
8;2;0.017066;0.946114;0.049491
8;3;0.179002;0.888049;30.410481
8;1;0.315492;0.749863;0.044007
8;2;0.015883;0.979581;0.048579
8;3;0.082209;0.886387;31.059075
8;1;0.107662;0.954574;0.045110
8;2;0.013458;0.308524;0.049673
8;3;0.144386;0.791177;30.642198
8;1;0.329961;0.681635;0.044278
8;2;0.008215;0.948086;0.048847
8;3;0.077014;0.942417;31.530683
8;1;0.097216;0.867480;0.045451
8;2;0.014906;0.982591;0.050125
8;3;0.148759;0.903569;30.276695
8;1;0.196838;0.754709;0.044784
8;2;0.013047;0.975884;0.049451
8;3;0.054911;0.968998;30.866977
8;1;0.290146;0.706396;0.045463
8;2;0.023519;0.970445;0.050168
8;3;0.162048;0.861092;29.922363
8;1;0.222256;0.831187;0.044251
8;2;0.014508;0.977544;0.048848
8;3;0.102717;0.928995;32.073815
8;1;0.241895;0.758324;0.044880
8;2;0.015529;0.983829;0.049534
8;3;0.146882;0.890341;30.307948
8;1;0.496126;0.764312;0.044563
8;2;0.016327;0.983631;0.049224
8;3;0.073633;0.950597;31.092053
8;1;0.262049;0.798659;0.044937
8;2;0.017066;0.954708;0.049564
8;3;0.160270;0.844258;30.824089
8;1;0.315492;0.739104;0.044426
8;2;0.015883;0.982704;0.049064
8;3;0.088946;0.880382;31.444509
8;1;0.107662;0.958745;0.044747
8;2;0.013458;0.293899;0.049339
8;3;0.179866;0.763201;31.317646
8;1;0.329961;0.726583;0.044212
8;2;0.008215;0.944450;0.048681
8;3;0.128245;0.877332;30.665663
8;1;0.097216;0.873429;0.044701
8;2;0.014906;0.984804;0.049373
8;3;0.083407;0.946519;31.217112
8;1;0.196838;0.819777;0.044349
8;2;0.013047;0.975838;0.048997
8;3;0.107776;0.898402;30.870728
8;1;0.290146;0.750548;0.044529
8;2;0.023519;0.968513;0.049072
8;3;0.124260;0.900879;30.738989
8;1;0.222256;0.808113;0.043929
8;2;0.014508;0.975498;0.048515
8;3;0.094504;0.915818;30.209971
8;1;0.241895;0.812219;0.044882
8;2;0.015529;0.987163;0.049550
8;3;0.154885;0.874953;29.920456
8;1;0.496126;0.776531;0.044174
8;2;0.016327;0.984473;0.048781
8;3;0.054578;0.938011;30.445610
8;1;0.262049;0.807885;0.044863
8;2;0.017066;0.955796;0.049533
8;3;0.120837;0.860576;31.081505
8;1;0.315492;0.738229;0.043942
8;2;0.015883;0.981044;0.048582
8;3;0.164938;0.842680;32.067294
8;1;0.107662;0.943970;0.045133
8;2;0.013458;0.333157;0.049738
8;3;0.123576;0.789219;30.492211
8;1;0.329961;0.709862;0.049611
8;2;0.008215;0.952119;0.054241
8;3;0.051752;0.933373;30.284737
8;1;0.097216;0.857469;0.044814
8;2;0.014906;0.985129;0.049411
8;3;0.126710;0.931807;32.360827
8;1;0.196838;0.812222;0.044291
8;2;0.013047;0.971755;0.048888
8;3;0.137215;0.878595;31.720862
8;1;0.290146;0.733158;0.044972
8;2;0.023519;0.968619;0.049621
8;3;0.107681;0.901390;31.492231
8;1;0.222256;0.800638;0.054245
8;2;0.014508;0.976838;0.059556
8;3;0.096330;0.902186;30.725475
8;1;0.241895;0.782458;0.044226
8;2;0.015529;0.984923;0.048808
8;3;0.138223;0.849743;32.362577
8;1;0.496126;0.770961;0.045418
8;2;0.016327;0.984403;0.050061
8;3;0.111057;0.931755;31.479824
8;1;0.262049;0.756753;0.044128
8;2;0.017066;0.956441;0.048743
8;3;0.171842;0.882651;31.872763
8;1;0.315492;0.673745;0.044049
8;2;0.015883;0.982406;0.048685
8;3;0.143399;0.880749;31.136538
8;1;0.107662;0.961345;0.043944
8;2;0.013458;0.229478;0.048455
8;3;0.122086;0.793164;30.721690
8;1;0.329961;0.693225;0.044093
8;2;0.008215;0.948842;0.048721
8;3;0.103308;0.907156;31.874541
8;1;0.097216;0.865284;0.043938
8;2;0.014906;0.980627;0.048460
8;3;0.147861;0.914762;30.752160
8;1;0.196838;0.800483;0.044149
8;2;0.013047;0.975592;0.048762
8;3;0.085993;0.892905;30.672903
8;1;0.290146;0.693114;0.044317
8;2;0.023519;0.969006;0.048913
8;3;0.135506;0.914556;31.286286
8;1;0.222256;0.810646;0.044657
8;2;0.014508;0.971920;0.049322
8;3;0.179243;0.885091;30.799095
8;1;0.241895;0.783783;0.044572
8;2;0.015529;0.984468;0.049206
8;3;0.197956;0.815387;30.917975
8;1;0.496126;0.757924;0.044526
8;2;0.016327;0.984772;0.049162
8;3;0.233756;0.877323;30.079914
8;1;0.262049;0.807974;0.043863
8;2;0.017066;0.948528;0.048407
8;3;0.351395;0.762069;30.808405
8;1;0.315492;0.729014;0.044153
8;2;0.015883;0.980243;0.048777
8;3;0.153098;0.890499;30.175899
8;1;0.107662;0.957616;0.043878
8;2;0.013458;0.352722;0.048347
8;3;0.112300;0.781487;31.613599
8;1;0.329961;0.727961;0.045118
8;2;0.008215;0.945860;0.049648
8;3;0.048130;0.941640;29.784051
8;1;0.097216;0.864370;0.043980
8;2;0.014906;0.978346;0.048587
8;3;0.163934;0.916603;30.686569
8;1;0.196838;0.788517;0.044928
8;2;0.013047;0.973792;0.049568
8;3;0.065234;0.897755;30.886619
8;1;0.290146;0.737651;0.043777
8;2;0.023519;0.969936;0.048366
8;3;0.129247;0.906973;31.472592
8;1;0.222256;0.798997;0.058355
8;2;0.014508;0.976378;0.063580
8;3;0.113045;0.894187;29.870287
8;1;0.241895;0.792459;0.044663
8;2;0.015529;0.984973;0.049310
8;3;1.001438;0.138100;31.240955
8;1;0.496126;0.752294;0.044954
8;2;0.016327;0.985083;0.049625
8;3;0.171338;0.909368;30.900106
8;1;0.262049;0.800817;0.044429
8;2;0.017066;0.950992;0.049010
8;3;0.157694;0.872801;31.397793
8;1;0.315492;0.695605;0.045531
8;2;0.015883;0.979936;0.050231
8;3;0.055743;0.929275;30.981643
8;1;0.107662;0.960961;0.044010
8;2;0.013458;0.311347;0.048480
8;3;0.131907;0.788433;30.144226
8;1;0.329961;0.709312;0.045064
8;2;0.008215;0.947656;0.049606
8;3;0.057998;0.931658;30.803233
8;1;0.097216;0.906821;0.044134
8;2;0.014906;0.981458;0.048679
8;3;0.220835;0.895066;31.265502
8;1;0.196838;0.807890;0.045004
8;2;0.013047;0.975840;0.049587
8;3;0.105581;0.898676;29.941958
8;1;0.290146;0.753464;0.043971
8;2;0.023519;0.965301;0.048553
8;3;0.103848;0.914916;30.914062
8;1;0.222256;0.819729;0.045091
8;2;0.014508;0.978442;0.049780
8;3;0.041590;0.931616;30.901771
8;1;0.241895;0.770261;0.044576
8;2;0.015529;0.984416;0.049287
8;3;0.133900;0.829469;31.469214
8;1;0.496126;0.761718;0.045014
8;2;0.016327;0.984196;0.049675
8;3;0.060433;0.944765;30.865293
8;1;0.262049;0.789269;0.053323
8;2;0.017066;0.957214;0.058649
8;3;0.387356;0.710560;30.199105
8;1;0.315492;0.716166;0.044548
8;2;0.015883;0.983054;0.049138
8;3;0.038430;0.961185;31.058729
8;1;0.107662;0.963103;0.044819
8;2;0.013458;0.402560;0.049355
8;3;0.130236;0.806195;29.756188
8;1;0.329961;0.717627;0.044474
8;2;0.008215;0.949335;0.049055
8;3;0.046838;0.944640;30.360857
8;1;0.097216;0.871873;0.044000
8;2;0.014906;0.981511;0.048514
8;3;0.149863;0.905898;30.636180
8;1;0.196838;0.793491;0.044202
8;2;0.013047;0.979748;0.048705
8;3;0.068924;0.907581;30.592383
8;1;0.290146;0.729488;0.044554
8;2;0.023519;0.965657;0.049227
8;3;0.095161;0.942736;31.536881
8;1;0.222256;0.844193;0.044069
8;2;0.014508;0.978167;0.048641
8;3;0.082887;0.927531;31.470885
8;1;0.241895;0.783764;0.052962
8;2;0.015529;0.982467;0.058208
8;3;0.089856;0.874713;30.631190
8;1;0.496126;0.753108;0.044539
8;2;0.016327;0.985682;0.049171
8;3;0.143958;0.909547;30.780235
8;1;0.262049;0.800876;0.044429
8;2;0.017066;0.953802;0.048987
8;3;0.156948;0.888090;30.451407
8;1;0.315492;0.708433;0.044109
8;2;0.015883;0.981280;0.048738
8;3;0.115230;0.863074;30.698530
8;1;0.107662;0.960062;0.044187
8;2;0.013458;0.402495;0.048754
8;3;0.122950;0.792470;30.625144
8;1;0.329961;0.722619;0.044017
8;2;0.008215;0.949878;0.048484
8;3;0.038647;0.956144;30.439752
8;1;0.097216;0.860227;0.044207
8;2;0.014906;0.982116;0.048815
8;3;0.178700;0.906594;30.681833
8;1;0.196838;0.811437;0.044522
8;2;0.013047;0.973567;0.049154
8;3;0.080243;0.893649;31.980246
8;1;0.290146;0.737200;0.044592
8;2;0.023519;0.967126;0.049224
8;3;0.105962;0.913187;30.443162
8;1;0.222256;0.796868;0.044488
8;2;0.014508;0.973271;0.049100
8;3;0.129100;0.845186;29.483342
8;1;0.241895;0.810783;0.052956
8;2;0.015529;0.982592;0.058250
8;3;0.168755;0.881804;31.728432
8;1;0.496126;0.814943;0.044236
8;2;0.016327;0.986204;0.048873
8;3;0.126140;0.939107;31.511671
8;1;0.262049;0.801678;0.044248
8;2;0.017066;0.949133;0.048850
8;3;0.173436;0.875693;30.855258
8;1;0.315492;0.687657;0.043858
8;2;0.015883;0.979138;0.048432
8;3;0.181082;0.861653;31.108534
8;1;0.107662;0.962215;0.044296
8;2;0.013458;0.331675;0.048815
8;3;0.126013;0.739633;31.263777
8;1;0.329961;0.686935;0.044276
8;2;0.008215;0.950168;0.048849
8;3;0.145453;0.930970;31.561652
8;1;0.097216;0.871523;0.045382
8;2;0.014906;0.982321;0.050180
8;3;0.088188;0.914783;29.483656
8;1;0.196838;0.823587;0.044048
8;2;0.013047;0.979663;0.048590
8;3;0.137627;0.865920;30.951355
8;1;0.290146;0.724809;0.044662
8;2;0.023519;0.968230;0.049301
8;3;0.081428;0.903208;30.388159
8;1;0.222256;0.796893;0.044565
8;2;0.014508;0.976578;0.049176
8;3;0.103294;0.916239;31.526833
8;1;0.241895;0.776503;0.052647
8;2;0.015529;0.982340;0.057942
8;3;0.146503;0.874905;31.034538
8;1;0.496126;0.772873;0.044522
8;2;0.016327;0.987167;0.049168
8;3;0.058229;0.938923;31.703816
8;1;0.262049;0.788751;0.044210
8;2;0.017066;0.946376;0.048812
8;3;0.198397;0.847105;30.880400
8;1;0.315492;0.682813;0.044387
8;2;0.015883;0.982532;0.048950
8;3;0.071289;0.945686;30.162594
8;1;0.107662;0.962240;0.044154
8;2;0.013458;0.214433;0.048695
8;3;0.116607;0.794940;31.866489
8;1;0.329961;0.709147;0.050328
8;2;0.008215;0.949324;0.054832
8;3;0.076992;0.945303;31.287735
8;1;0.097216;0.865061;0.045190
8;2;0.014906;0.981874;0.049896
8;3;0.097458;0.920267;31.063661
8;1;0.196838;0.815433;0.046036
8;2;0.013047;0.974262;0.050918
8;3;0.105893;0.887992;29.890880
8;1;0.290146;0.713945;0.043740
8;2;0.023519;0.971173;0.048322
8;3;0.142206;0.906116;30.455273
8;1;0.222256;0.808704;0.045011
8;2;0.014508;0.975967;0.049688
8;3;0.146777;0.826279;30.254602
8;1;0.241895;0.788844;0.043949
8;2;0.015529;0.984443;0.048590
8;3;0.222236;0.820071;31.966875
8;1;0.496126;0.760092;0.045132
8;2;0.016327;0.986071;0.049773
8;3;0.158416;0.921537;31.574748
8;1;0.262049;0.794145;0.043927
8;2;0.017066;0.953205;0.048444
8;3;0.126417;0.881249;31.037958
8;1;0.315492;0.731639;0.051619
8;2;0.015883;0.983612;0.056722
8;3;0.125873;0.884663;29.821881
8;1;0.107662;0.958610;0.044042
8;2;0.013458;0.272770;0.048543
8;3;0.126995;0.792340;30.810165
8;1;0.329961;0.714714;0.044610
8;2;0.008215;0.940061;0.049231
8;3;0.074245;0.922132;30.405110
8;1;0.097216;0.863914;0.044327
8;2;0.014906;0.980900;0.048889
8;3;0.180861;0.885403;30.458115
8;1;0.196838;0.805107;0.045685
8;2;0.013047;0.978076;0.050594
8;3;0.071428;0.900638;31.267349
8;1;0.290146;0.725810;0.043961
8;2;0.023519;0.970811;0.048573
8;3;0.043884;0.959082;30.488038
8;1;0.222256;0.791925;0.045606
8;2;0.014508;0.976557;0.050270
8;3;0.038321;0.939110;30.862717
8;1;0.241895;0.805595;0.044128
8;2;0.015529;0.983979;0.048845
8;3;0.130326;0.856524;31.417669
8;1;0.496126;0.751163;0.044907
8;2;0.016327;0.985235;0.049532
8;3;0.063863;0.930154;32.722546
8;1;0.262049;0.767138;0.044111
8;2;0.017066;0.952213;0.048720
8;3;0.191284;0.857865;30.716864
8;1;0.315492;0.768509;0.051605
8;2;0.015883;0.978701;0.056677
8;3;0.137496;0.876507;32.184449
8;1;0.107662;0.959843;0.044253
8;2;0.013458;0.356468;0.048782
8;3;0.131787;0.811899;30.307562
8;1;0.329961;0.739161;0.044476
8;2;0.008215;0.955605;0.049083
8;3;0.053395;0.944507;30.922584
8;1;0.097216;0.876361;0.044440
8;2;0.014906;0.981490;0.049098
8;3;0.091961;0.932397;31.141277
8;1;0.196838;0.790509;0.044366
8;2;0.013047;0.977462;0.048953
8;3;0.074229;0.902199;31.429263
8;1;0.290146;0.743727;0.050999
8;2;0.023519;0.971249;0.055667
8;3;0.127884;0.919423;30.307583
8;1;0.222256;0.831453;0.045827
8;2;0.014508;0.977582;0.050786
8;3;0.061535;0.924306;29.826629
8;1;0.241895;0.787063;0.044859
8;2;0.015529;0.985692;0.049524
8;3;0.032238;0.966546;29.518503
8;1;0.496126;0.763811;0.052222
8;2;0.016327;0.984603;0.057269
8;3;0.178236;0.872595;30.058432
8;1;0.262049;0.788899;0.044063
8;2;0.017066;0.948658;0.048648
8;3;0.102568;0.917797;31.507845
8;1;0.315492;0.727393;0.044028
8;2;0.015883;0.979363;0.048722
8;3;0.093347;0.895942;31.861677
8;1;0.107662;0.957619;0.044239
8;2;0.013458;0.334630;0.048704
8;3;0.141381;0.827891;31.198273
